codprov,codmun,codmunotr,nombre,,
18,18187,18191,VILLANUEVA DE LAS TORRES,,"('18187','18191','18','VILLANUEVA DE LAS TORRES'),"
18,18188,18192,VILLANUEVA MESIA,,"('18188','18192','18','VILLANUEVA MESIA'),"
18,18189,18193,VIZNAR,,"('18189','18193','18','VIZNAR'),"
18,18192,18196,ZAFARRAYA,,"('18192','18196','18','ZAFARRAYA'),"
18,18193,18197,ZUBIA (LA),,"('18193','18197','18','ZUBIA (LA)'),"
18,18194,18198,ZUJAR,,"('18194','18198','18','ZUJAR'),"
18,18901,18163,TAHA (LA),,"('18901','18163','18','TAHA (LA)'),"
18,18902,18132,VALLE (EL),,"('18902','18132','18','VALLE (EL)'),"
18,18903,18120,NEVADA,,"('18903','18120','18','NEVADA'),"
18,18904,18130,ALPUJARRA DE LA SIERRA,,"('18904','18130','18','ALPUJARRA DE LA SIERRA'),"
18,18905,18083,GABIAS (LAS),,"('18905','18083','18','GABIAS (LAS)'),"
18,18906,18092,GUAJARES (LOS),,"('18906','18092','18','GUAJARES (LOS)'),"
18,18907,18059,VALLE DEL ZALABI,,"('18907','18059','18','VALLE DEL ZALABI'),"
18,18908,18053,VILLAMENA,,"('18908','18053','18','VILLAMENA'),"
18,18909,18141,MORELABOR,,"('18909','18141','18','MORELABOR'),"
18,18910,18105,PINAR (EL),,"('18910','18105','18','PINAR (EL)'),"
18,18911,18020,VEGAS DEL GENIL,,"('18911','18020','18','VEGAS DEL GENIL'),"
18,18912,18199,CUEVAS DEL CAMPO,,"('18912','18199','18','CUEVAS DEL CAMPO'),"
18,18913,18200,ZAGRA,,"('18913','18200','18','ZAGRA'),"
18,18914,18201,VALDERRUBIO,,"('18914','18201','18','VALDERRUBIO'),"
18,18915,18204,DOMINGO PEREZ DE GRANADA,,"('18915','18204','18','DOMINGO PEREZ DE GRANADA'),"
19,19001,19001,ABANADES,,"('19001','19001','19','ABANADES'),"
19,19002,19002,ABLANQUE,,"('19002','19002','19','ABLANQUE'),"
19,19003,19003,ADOBES,,"('19003','19003','19','ADOBES'),"
19,19004,19005,ALAMINOS,,"('19004','19005','19','ALAMINOS'),"
19,19005,19006,ALARILLA,,"('19005','19006','19','ALARILLA'),"
19,19006,19007,ALBALATE DE ZORITA,,"('19006','19007','19','ALBALATE DE ZORITA'),"
19,19007,19008,ALBARES,,"('19007','19008','19','ALBARES'),"
19,19008,19009,ALBENDIEGO,,"('19008','19009','19','ALBENDIEGO'),"
19,19009,19011,ALCOCER,,"('19009','19011','19','ALCOCER'),"
19,19010,19012,ALCOLEA DE LAS PEÑAS,,"('19010','19012','19','ALCOLEA DE LAS PEÑAS'),"
19,19011,0,ALCOLEA DEL PINAR,,"('19011','0','19','ALCOLEA DEL PINAR'),"
19,19013,19015,ALCOROCHES,,"('19013','19015','19','ALCOROCHES'),"
19,19015,19018,ALDEANUEVA DE GUADALAJARA,,"('19015','19018','19','ALDEANUEVA DE GUADALAJARA'),"
19,19016,19020,ALGAR DE MESA,,"('19016','19020','19','ALGAR DE MESA'),"
19,19017,19021,ALGORA,,"('19017','19021','19','ALGORA'),"
19,19018,19022,ALHONDIGA,,"('19018','19022','19','ALHONDIGA'),"
19,19019,19023,ALIQUE,,"('19019','19023','19','ALIQUE'),"
19,19020,19024,ALMADRONES,,"('19020','19024','19','ALMADRONES'),"
19,19021,19026,ALMOGUERA,,"('19021','19026','19','ALMOGUERA'),"
19,19022,19027,ALMONACID DE ZORITA,,"('19022','19027','19','ALMONACID DE ZORITA'),"
19,19023,19028,ALOCEN,,"('19023','19028','19','ALOCEN'),"
19,19024,19029,ALOVERA,,"('19024','19029','19','ALOVERA'),"
19,19027,0,ALUSTANTE,,"('19027','0','19','ALUSTANTE'),"
19,19031,19036,ANGON,,"('19031','19036','19','ANGON'),"
19,19032,0,ANGUITA,,"('19032','0','19','ANGUITA'),"
19,19033,19038,ANQUELA DEL DUCADO,,"('19033','19038','19','ANQUELA DEL DUCADO'),"
19,19034,19039,ANQUELA DEL PEDREGAL,,"('19034','19039','19','ANQUELA DEL PEDREGAL'),"
19,19036,19041,ARANZUEQUE,,"('19036','19041','19','ARANZUEQUE'),"
19,19037,19042,ARBANCON,,"('19037','19042','19','ARBANCON'),"
19,19038,19043,ARBETETA,,"('19038','19043','19','ARBETETA'),"
19,19039,19045,ARGECILLA,,"('19039','19045','19','ARGECILLA'),"
19,19040,19046,ARMALLONES,,"('19040','19046','19','ARMALLONES'),"
19,19041,19047,ARMUÑA DE TAJUÑA,,"('19041','19047','19','ARMUÑA DE TAJUÑA'),"
19,19042,19048,ARROYO DE LAS FRAGUAS,,"('19042','19048','19','ARROYO DE LAS FRAGUAS'),"
19,19043,19050,ATANZON,,"('19043','19050','19','ATANZON'),"
19,19044,0,ATIENZA,,"('19044','0','19','ATIENZA'),"
19,19045,19052,AUÑON,,"('19045','19052','19','AUÑON'),"
19,19046,19054,AZUQUECA DE HENARES,,"('19046','19054','19','AZUQUECA DE HENARES'),"
19,19047,19055,BAIDES,,"('19047','19055','19','BAIDES'),"
19,19048,19058,BAÑOS DE TAJO,,"('19048','19058','19','BAÑOS DE TAJO'),"
19,19049,19059,BAÑUELOS,,"('19049','19059','19','BAÑUELOS'),"
19,19050,19060,BARRIOPEDRO,,"('19050','19060','19','BARRIOPEDRO'),"
19,19051,19062,BERNINCHES,,"('19051','19062','19','BERNINCHES'),"
19,19052,19064,BODERA (LA),,"('19052','19064','19','BODERA (LA)'),"
19,19053,0,BRIHUEGA,,"('19053','0','19','BRIHUEGA'),"
19,19054,0,BUDIA,,"('19054','0','19','BUDIA'),"
19,19055,19067,BUJALARO,,"('19055','19067','19','BUJALARO'),"
19,19057,19069,BUSTARES,,"('19057','19069','19','BUSTARES'),"
19,19058,19070,CABANILLAS DEL CAMPO,,"('19058','19070','19','CABANILLAS DEL CAMPO'),"
19,19059,19072,CAMPILLO DE DUEÑAS,,"('19059','19072','19','CAMPILLO DE DUEÑAS'),"
19,19060,0,CAMPILLO DE RANAS,,"('19060','0','19','CAMPILLO DE RANAS'),"
19,19061,19074,CAMPISABALOS,,"('19061','19074','19','CAMPISABALOS'),"
19,19064,19077,CANREDONDO,,"('19064','19077','19','CANREDONDO'),"
19,19065,0,CANTALOJAS,,"('19065','0','19','CANTALOJAS'),"
19,19066,19079,CAÑIZAR,,"('19066','19079','19','CAÑIZAR'),"
19,19067,0,CARDOSO DE LA SIERRA (EL),,"('19067','0','19','CARDOSO DE LA SIERRA (EL)'),"
19,19070,19084,CASA DE UCEDA,,"('19070','19084','19','CASA DE UCEDA'),"
19,19071,0,CASAR (EL),,"('19071','0','19','CASAR (EL)'),"
19,19073,19087,CASAS DE SAN GALINDO,,"('19073','19087','19','CASAS DE SAN GALINDO'),"
19,19074,19088,CASPUEÑAS,,"('19074','19088','19','CASPUEÑAS'),"
19,19075,19089,CASTEJON DE HENARES,,"('19075','19089','19','CASTEJON DE HENARES'),"
19,19076,19090,CASTELLAR DE LA MUELA,,"('19076','19090','19','CASTELLAR DE LA MUELA'),"
19,19078,19092,CASTILFORTE,,"('19078','19092','19','CASTILFORTE'),"
19,19079,19094,CASTILNUEVO,,"('19079','19094','19','CASTILNUEVO'),"
19,19080,19095,CENDEJAS DE ENMEDIO,,"('19080','19095','19','CENDEJAS DE ENMEDIO'),"
19,19081,19096,CENDEJAS DE LA TORRE,,"('19081','19096','19','CENDEJAS DE LA TORRE'),"
19,19082,19097,CENTENERA,,"('19082','19097','19','CENTENERA'),"
19,19086,0,CIFUENTES,,"('19086','0','19','CIFUENTES'),"
19,19087,19103,CINCOVILLAS,,"('19087','19103','19','CINCOVILLAS'),"
19,19088,19104,CIRUELAS,,"('19088','19104','19','CIRUELAS'),"
19,19089,19105,CIRUELOS DEL PINAR,,"('19089','19105','19','CIRUELOS DEL PINAR'),"
19,19090,19107,COBETA,,"('19090','19107','19','COBETA'),"
19,19091,19109,COGOLLOR,,"('19091','19109','19','COGOLLOR'),"
19,19092,0,COGOLLUDO,,"('19092','0','19','COGOLLUDO'),"
19,19095,19113,CONDEMIOS DE ABAJO,,"('19095','19113','19','CONDEMIOS DE ABAJO'),"
19,19096,0,CONDEMIOS DE ARRIBA,,"('19096','0','19','CONDEMIOS DE ARRIBA'),"
19,19097,19115,CONGOSTRINA,,"('19097','19115','19','CONGOSTRINA'),"
19,19098,19116,COPERNAL,,"('19098','19116','19','COPERNAL'),"
19,19099,0,CORDUENTE,,"('19099','0','19','CORDUENTE'),"
19,19102,19122,CUBILLO DE UCEDA (EL),,"('19102','19122','19','CUBILLO DE UCEDA (EL)'),"
19,19103,19124,CHECA,,"('19103','19124','19','CHECA'),"
19,19104,19125,CHEQUILLA,,"('19104','19125','19','CHEQUILLA'),"
19,19105,19126,CHILOECHES,,"('19105','19126','19','CHILOECHES'),"
19,19106,19127,CHILLARON DEL REY,,"('19106','19127','19','CHILLARON DEL REY'),"
19,19107,19128,DRIEBES,,"('19107','19128','19','DRIEBES'),"
19,19108,19129,DURON,,"('19108','19129','19','DURON'),"
19,19109,19130,EMBID,,"('19109','19130','19','EMBID'),"
19,19110,19131,ESCAMILLA,,"('19110','19131','19','ESCAMILLA'),"
19,19111,19132,ESCARICHE,,"('19111','19132','19','ESCARICHE'),"
19,19112,19133,ESCOPETE,,"('19112','19133','19','ESCOPETE'),"
19,19113,0,ESPINOSA DE HENARES,,"('19113','0','19','ESPINOSA DE HENARES'),"
19,19114,19135,ESPLEGARES,,"('19114','19135','19','ESPLEGARES'),"
19,19115,0,ESTABLES,,"('19115','0','19','ESTABLES'),"
19,19116,19137,ESTRIEGANA,,"('19116','19137','19','ESTRIEGANA'),"
19,19117,19138,FONTANAR,,"('19117','19138','19','FONTANAR'),"
19,19118,19139,FUEMBELLIDA,,"('19118','19139','19','FUEMBELLIDA'),"
19,19119,19140,FUENCEMILLAN,,"('19119','19140','19','FUENCEMILLAN'),"
19,19120,19142,FUENTELAHIGUERA DE ALBATAGES,,"('19120','19142','19','FUENTELAHIGUERA DE ALBATAGES'),"
19,19121,19143,FUENTELENCINA,,"('19121','19143','19','FUENTELENCINA'),"
19,19122,19144,FUENTELSAZ,,"('19122','19144','19','FUENTELSAZ'),"
19,19123,19145,FUENTELVIEJO,,"('19123','19145','19','FUENTELVIEJO'),"
19,19124,19146,FUENTENOVILLA,,"('19124','19146','19','FUENTENOVILLA'),"
19,19125,19148,GAJANEJOS,,"('19125','19148','19','GAJANEJOS'),"
19,19126,19149,GALAPAGOS,,"('19126','19149','19','GALAPAGOS'),"
19,19127,19150,GALVE DE SORBE,,"('19127','19150','19','GALVE DE SORBE'),"
19,19129,19154,GASCUEÑA DE BORNOVA,,"('19129','19154','19','GASCUEÑA DE BORNOVA'),"
19,19130,0,GUADALAJARA,,"('19130','0','19','GUADALAJARA'),"
19,19132,19158,HENCHE,,"('19132','19158','19','HENCHE'),"
19,19133,19159,HERAS DE AYUSO,,"('19133','19159','19','HERAS DE AYUSO'),"
19,19134,19160,HERRERIA,,"('19134','19160','19','HERRERIA'),"
19,19135,19161,HIENDELAENCINA,,"('19135','19161','19','HIENDELAENCINA'),"
19,19136,19162,HIJES,,"('19136','19162','19','HIJES'),"
19,19138,0,HITA,,"('19138','0','19','HITA'),"
19,19139,19165,HOMBRADOS,,"('19139','19165','19','HOMBRADOS'),"
19,19142,19168,HONTOBA,,"('19142','19168','19','HONTOBA'),"
19,19143,19169,HORCHE,,"('19143','19169','19','HORCHE'),"
19,19145,19171,HORTEZUELA DE OCEN,,"('19145','19171','19','HORTEZUELA DE OCEN'),"
19,19146,19172,HUERCE (LA),,"('19146','19172','19','HUERCE (LA)'),"
19,19147,19173,HUERMECES DEL CERRO,,"('19147','19173','19','HUERMECES DEL CERRO'),"
19,19148,19174,HUERTAHERNANDO,,"('19148','19174','19','HUERTAHERNANDO'),"
19,19150,19177,HUEVA,,"('19150','19177','19','HUEVA'),"
19,19151,0,HUMANES,,"('19151','0','19','HUMANES'),"
19,19152,19179,ILLANA,,"('19152','19179','19','ILLANA'),"
19,19153,19181,INIESTOLA,,"('19153','19181','19','INIESTOLA'),"
19,19154,19182,INVIERNAS (LAS),,"('19154','19182','19','INVIERNAS (LAS)'),"
19,19155,19184,IRUESTE,,"('19155','19184','19','IRUESTE'),"
19,19156,0,JADRAQUE,,"('19156','0','19','JADRAQUE'),"
19,19157,19186,JIRUEQUE,,"('19157','19186','19','JIRUEQUE'),"
19,19159,0,LEDANCA,,"('19159','0','19','LEDANCA'),"
19,19160,19191,LORANCA DE TAJUÑA,,"('19160','19191','19','LORANCA DE TAJUÑA'),"
19,19161,19192,LUPIANA,,"('19161','19192','19','LUPIANA'),"
19,19162,19193,LUZAGA,,"('19162','19193','19','LUZAGA'),"
19,19163,19194,LUZON,,"('19163','19194','19','LUZON'),"
19,19165,19196,MAJAELRAYO,,"('19165','19196','19','MAJAELRAYO'),"
19,19166,19197,MALAGA DEL FRESNO,,"('19166','19197','19','MALAGA DEL FRESNO'),"
19,19167,19198,MALAGUILLA,,"('19167','19198','19','MALAGUILLA'),"
19,19168,19199,MANDAYONA,,"('19168','19199','19','MANDAYONA'),"
19,19169,19200,MANTIEL,,"('19169','19200','19','MANTIEL'),"
19,19170,0,MARANCHON,,"('19170','0','19','MARANCHON'),"
19,19171,19202,MARCHAMALO,,"('19171','19202','19','MARCHAMALO'),"
19,19172,19203,MASEGOSO DE TAJUÑA,,"('19172','19203','19','MASEGOSO DE TAJUÑA'),"
19,19173,19204,MATARRUBIA,,"('19173','19204','19','MATARRUBIA'),"
19,19174,19205,MATILLAS,,"('19174','19205','19','MATILLAS'),"
19,19175,19206,MAZARETE,,"('19175','19206','19','MAZARETE'),"
19,19176,19207,MAZUECOS,,"('19176','19207','19','MAZUECOS'),"
19,19177,19208,MEDRANDA,,"('19177','19208','19','MEDRANDA'),"
19,19178,19209,MEGINA,,"('19178','19209','19','MEGINA'),"
19,19179,19210,MEMBRILLERA,,"('19179','19210','19','MEMBRILLERA'),"
19,19181,19212,MIEDES DE ATIENZA,,"('19181','19212','19','MIEDES DE ATIENZA'),"
19,19182,19213,MIERLA (LA),,"('19182','19213','19','MIERLA (LA)'),"
19,19183,19214,MILMARCOS,,"('19183','19214','19','MILMARCOS'),"
19,19184,19215,MILLANA,,"('19184','19215','19','MILLANA'),"
19,19185,19216,MIÑOSA (LA),,"('19185','19216','19','MIÑOSA (LA)'),"
19,19186,19217,MIRABUENO,,"('19186','19217','19','MIRABUENO'),"
19,19187,19218,MIRALRIO,,"('19187','19218','19','MIRALRIO'),"
19,19188,19219,MOCHALES,,"('19188','19219','19','MOCHALES'),"
19,19189,19220,MOHERNANDO,,"('19189','19220','19','MOHERNANDO'),"
19,19190,0,MOLINA DE ARAGON,,"('19190','0','19','MOLINA DE ARAGON'),"
19,19191,19222,MONASTERIO,,"('19191','19222','19','MONASTERIO'),"
19,19192,19223,MONDEJAR,,"('19192','19223','19','MONDEJAR'),"
19,19193,19224,MONTARRON,,"('19193','19224','19','MONTARRON'),"
19,19194,19226,MORATILLA DE LOS MELEROS,,"('19194','19226','19','MORATILLA DE LOS MELEROS'),"
19,19195,19227,MORENILLA,,"('19195','19227','19','MORENILLA'),"
19,19196,19230,MUDUEX,,"('19196','19230','19','MUDUEX'),"
19,19197,19233,NAVAS DE JADRAQUE (LAS),,"('19197','19233','19','NAVAS DE JADRAQUE (LAS)'),"
19,19198,19234,NEGREDO,,"('19198','19234','19','NEGREDO'),"
19,19199,19235,OCENTEJO,,"('19199','19235','19','OCENTEJO'),"
19,19200,19236,OLIVAR (EL),,"('19200','19236','19','OLIVAR (EL)'),"
19,19201,19237,OLMEDA DE COBETA,,"('19201','19237','19','OLMEDA DE COBETA'),"
19,19202,19238,OLMEDA DE JADRAQUE (LA),,"('19202','19238','19','OLMEDA DE JADRAQUE (LA)'),"
19,19203,19241,ORDIAL (EL),,"('19203','19241','19','ORDIAL (EL)'),"
19,19204,19242,OREA,,"('19204','19242','19','OREA'),"
19,19208,19249,PALMACES DE JADRAQUE,,"('19208','19249','19','PALMACES DE JADRAQUE'),"
19,19209,19250,PARDOS,,"('19209','19250','19','PARDOS'),"
19,19210,19251,PAREDES DE SIGUENZA,,"('19210','19251','19','PAREDES DE SIGUENZA'),"
19,19211,19252,PAREJA,,"('19211','19252','19','PAREJA'),"
19,19212,19253,PASTRANA,,"('19212','19253','19','PASTRANA'),"
19,19213,19254,PEDREGAL (EL),,"('19213','19254','19','PEDREGAL (EL)'),"
19,19214,19257,PEÑALEN,,"('19214','19257','19','PEÑALEN'),"
19,19215,19258,PEÑALVER,,"('19215','19258','19','PEÑALVER'),"
19,19216,19259,PERALEJOS DE LAS TRUCHAS,,"('19216','19259','19','PERALEJOS DE LAS TRUCHAS'),"
19,19217,19260,PERALVECHE,,"('19217','19260','19','PERALVECHE'),"
19,19218,19261,PINILLA DE JADRAQUE,,"('19218','19261','19','PINILLA DE JADRAQUE'),"
19,19219,19262,PINILLA DE MOLINA,,"('19219','19262','19','PINILLA DE MOLINA'),"
19,19220,19263,PIOZ,,"('19220','19263','19','PIOZ'),"
19,19221,19264,PIQUERAS,,"('19221','19264','19','PIQUERAS'),"
19,19222,19265,POBO DE DUEÑAS (EL),,"('19222','19265','19','POBO DE DUEÑAS (EL)'),"
19,19223,19266,POVEDA DE LA SIERRA,,"('19223','19266','19','POVEDA DE LA SIERRA'),"
19,19224,19269,POZO DE ALMOGUERA,,"('19224','19269','19','POZO DE ALMOGUERA'),"
19,19225,19270,POZO DE GUADALAJARA,,"('19225','19270','19','POZO DE GUADALAJARA'),"
19,19226,19271,PRADENA DE ATIENZA,,"('19226','19271','19','PRADENA DE ATIENZA'),"
19,19227,19272,PRADOS REDONDOS,,"('19227','19272','19','PRADOS REDONDOS'),"
19,19228,19273,PUEBLA DE BELEÑA,,"('19228','19273','19','PUEBLA DE BELEÑA'),"
19,19229,19274,PUEBLA DE VALLES,,"('19229','19274','19','PUEBLA DE VALLES'),"
19,19230,19276,QUER,,"('19230','19276','19','QUER'),"
19,19231,19278,REBOLLOSA DE JADRAQUE,,"('19231','19278','19','REBOLLOSA DE JADRAQUE'),"
19,19232,19279,RECUENCO (EL),,"('19232','19279','19','RECUENCO (EL)'),"
19,19233,19281,RENERA,,"('19233','19281','19','RENERA'),"
19,19234,19282,RETIENDAS,,"('19234','19282','19','RETIENDAS'),"
19,19235,0,RIBA DE SAELICES,,"('19235','0','19','RIBA DE SAELICES'),"
19,19237,19286,RILLO DE GALLO,,"('19237','19286','19','RILLO DE GALLO'),"
19,19238,19287,RIOFRIO DEL LLANO,,"('19238','19287','19','RIOFRIO DEL LLANO'),"
19,19239,19289,ROBLEDILLO DE MOHERNANDO,,"('19239','19289','19','ROBLEDILLO DE MOHERNANDO'),"
19,19240,19290,ROBLEDO DE CORPES,,"('19240','19290','19','ROBLEDO DE CORPES'),"
19,19241,19292,ROMANILLOS DE ATIENZA,,"('19241','19292','19','ROMANILLOS DE ATIENZA'),"
19,19242,19293,ROMANONES,,"('19242','19293','19','ROMANONES'),"
19,19243,0,RUEDA DE LA SIERRA,,"('19243','0','19','RUEDA DE LA SIERRA'),"
19,19244,0,SACECORBO,,"('19244','0','19','SACECORBO'),"
19,19245,0,SACEDON,,"('19245','0','19','SACEDON'),"
19,19246,19298,SAELICES DE LA SAL,,"('19246','19298','19','SAELICES DE LA SAL'),"
19,19247,19299,SALMERON,,"('19247','19299','19','SALMERON'),"
19,19248,19300,SAN ANDRES DEL CONGOSTO,,"('19248','19300','19','SAN ANDRES DEL CONGOSTO'),"
19,19249,19301,SAN ANDRES DEL REY,,"('19249','19301','19','SAN ANDRES DEL REY'),"
19,19250,19303,SANTIUSTE,,"('19250','19303','19','SANTIUSTE'),"
19,19251,19304,SAUCA,,"('19251','19304','19','SAUCA'),"
19,19252,19305,SAYATON,,"('19252','19305','19','SAYATON'),"
19,19254,19306,SELAS,,"('19254','19306','19','SELAS'),"
19,19255,19308,SETILES,,"('19255','19308','19','SETILES'),"
19,19256,0,SIENES,,"('19256','0','19','SIENES'),"
19,19257,0,SIGUENZA,,"('19257','0','19','SIGUENZA'),"
19,19258,19311,SOLANILLOS DEL EXTREMO,,"('19258','19311','19','SOLANILLOS DEL EXTREMO'),"
19,19259,19312,SOMOLINOS,,"('19259','19312','19','SOMOLINOS'),"
19,19260,19313,SOTILLO (EL),,"('19260','19313','19','SOTILLO (EL)'),"
19,19261,19315,SOTODOSOS,,"('19261','19315','19','SOTODOSOS'),"
19,19262,0,TAMAJON,,"('19262','0','19','TAMAJON'),"
19,19263,19318,TARAGUDO,,"('19263','19318','19','TARAGUDO'),"
19,19264,19319,TARAVILLA,,"('19264','19319','19','TARAVILLA'),"
19,19265,0,TARTANEDO,,"('19265','0','19','TARTANEDO'),"
19,19266,19321,TENDILLA,,"('19266','19321','19','TENDILLA'),"
19,19267,19323,TERZAGA,,"('19267','19323','19','TERZAGA'),"
19,19268,19324,TIERZO,,"('19268','19324','19','TIERZO'),"
19,19269,19325,TOBA (LA),,"('19269','19325','19','TOBA (LA)'),"
19,19270,19327,TORDELRABANO,,"('19270','19327','19','TORDELRABANO'),"
19,19271,19328,TORDELLEGO,,"('19271','19328','19','TORDELLEGO'),"
19,19272,19329,TORDESILOS,,"('19272','19329','19','TORDESILOS'),"
19,19274,0,TORIJA,,"('19274','0','19','TORIJA'),"
19,19277,19335,TORRECUADRADA DE MOLINA,,"('19277','19335','19','TORRECUADRADA DE MOLINA'),"
19,19278,19336,TORRECUADRADILLA,,"('19278','19336','19','TORRECUADRADILLA'),"
19,19279,19337,TORRE DEL BURGO,,"('19279','19337','19','TORRE DEL BURGO'),"
19,19280,19338,TORREJON DEL REY,,"('19280','19338','19','TORREJON DEL REY'),"
19,19281,19339,TORREMOCHA DE JADRAQUE,,"('19281','19339','19','TORREMOCHA DE JADRAQUE'),"
19,19282,0,TORREMOCHA DEL CAMPO,,"('19282','0','19','TORREMOCHA DEL CAMPO'),"
19,19283,19341,TORREMOCHA DEL PINAR,,"('19283','19341','19','TORREMOCHA DEL PINAR'),"
19,19284,19342,TORREMOCHUELA,,"('19284','19342','19','TORREMOCHUELA'),"
19,19285,19345,TORRUBIA,,"('19285','19345','19','TORRUBIA'),"
19,19286,19346,TORTOLA DE HENARES,,"('19286','19346','19','TORTOLA DE HENARES'),"
19,19287,19348,TORTUERA,,"('19287','19348','19','TORTUERA'),"
19,19288,19349,TORTUERO,,"('19288','19349','19','TORTUERO'),"
19,19289,19350,TRAID,,"('19289','19350','19','TRAID'),"
19,19290,19351,TRIJUEQUE,,"('19290','19351','19','TRIJUEQUE'),"
19,19291,0,TRILLO,,"('19291','0','19','TRILLO'),"
19,19293,19354,UCEDA,,"('19293','19354','19','UCEDA'),"
19,19294,19355,UJADOS,,"('19294','19355','19','UJADOS'),"
19,19296,19357,UTANDE,,"('19296','19357','19','UTANDE'),"
19,19297,19358,VALDARACHAS,,"('19297','19358','19','VALDARACHAS'),"
19,19298,19359,VALDEARENAS,,"('19298','19359','19','VALDEARENAS'),"
19,19299,19360,VALDEAVELLANO,,"('19299','19360','19','VALDEAVELLANO'),"
19,19300,19361,VALDEAVERUELO,,"('19300','19361','19','VALDEAVERUELO'),"
19,19301,19362,VALDECONCHA,,"('19301','19362','19','VALDECONCHA'),"
19,19302,19363,VALDEGRUDAS,,"('19302','19363','19','VALDEGRUDAS'),"
19,19303,19365,VALDELCUBO,,"('19303','19365','19','VALDELCUBO'),"
19,19304,19367,VALDENUÑO FERNANDEZ,,"('19304','19367','19','VALDENUÑO FERNANDEZ'),"
19,19305,0,VALDEPEÑAS DE LA SIERRA,,"('19305','0','19','VALDEPEÑAS DE LA SIERRA'),"
19,19306,19369,VALDERREBOLLO,,"('19306','19369','19','VALDERREBOLLO'),"
19,19307,19372,VALDESOTOS,,"('19307','19372','19','VALDESOTOS'),"
19,19308,19374,VALFERMOSO DE TAJUÑA,,"('19308','19374','19','VALFERMOSO DE TAJUÑA'),"
19,19309,19375,VALHERMOSO,,"('19309','19375','19','VALHERMOSO'),"
19,19310,19376,VALTABLADO DEL RIO,,"('19310','19376','19','VALTABLADO DEL RIO'),"
19,19311,19377,VALVERDE DE LOS ARROYOS,,"('19311','19377','19','VALVERDE DE LOS ARROYOS'),"
19,19314,19380,VIANA DE JADRAQUE,,"('19314','19380','19','VIANA DE JADRAQUE'),"
19,19317,19384,VILLANUEVA DE ALCORON,,"('19317','19384','19','VILLANUEVA DE ALCORON'),"
19,19318,19385,VILLANUEVA DE ARGECILLA,,"('19318','19385','19','VILLANUEVA DE ARGECILLA'),"
19,19319,19386,VILLANUEVA DE LA TORRE,,"('19319','19386','19','VILLANUEVA DE LA TORRE'),"
19,19321,19389,VILLARES DE JADRAQUE,,"('19321','19389','19','VILLARES DE JADRAQUE'),"
19,19322,19390,VILLASECA DE HENARES,,"('19322','19390','19','VILLASECA DE HENARES'),"
19,19323,19391,VILLASECA DE UCEDA,,"('19323','19391','19','VILLASECA DE UCEDA'),"
19,19324,19394,VILLEL DE MESA,,"('19324','19394','19','VILLEL DE MESA'),"
19,19325,19395,VIÑUELAS,,"('19325','19395','19','VIÑUELAS'),"
19,19326,19396,YEBES,,"('19326','19396','19','YEBES'),"
19,19327,19397,YEBRA,,"('19327','19397','19','YEBRA'),"
19,19329,19399,YELAMOS DE ABAJO,,"('19329','19399','19','YELAMOS DE ABAJO'),"
19,19330,19400,YELAMOS DE ARRIBA,,"('19330','19400','19','YELAMOS DE ARRIBA'),"
19,19331,19401,YUNQUERA DE HENARES,,"('19331','19401','19','YUNQUERA DE HENARES'),"
19,19332,19402,YUNTA (LA),,"('19332','19402','19','YUNTA (LA)'),"
19,19333,0,ZAOREJAS,,"('19333','0','19','ZAOREJAS'),"
19,19334,19404,ZARZUELA DE JADRAQUE,,"('19334','19404','19','ZARZUELA DE JADRAQUE'),"
19,19335,19405,ZORITA DE LOS CANES,,"('19335','19405','19','ZORITA DE LOS CANES'),"
19,19901,19307,SEMILLAS,,"('19901','19307','19','SEMILLAS'),"
20,20001,20001,ABALTZISKETA,,"('20001','20001','20','ABALTZISKETA'),"
20,20002,20002,ADUNA,,"('20002','20002','20','ADUNA'),"
20,20003,20003,AIZARNAZABAL,,"('20003','20003','20','AIZARNAZABAL'),"
20,20004,20004,ALBIZTUR,,"('20004','20004','20','ALBIZTUR'),"
20,20005,20005,ALEGIA,,"('20005','20005','20','ALEGIA'),"
20,20006,20006,ALKIZA,,"('20006','20006','20','ALKIZA'),"
20,20007,20008,ALTZO,,"('20007','20008','20','ALTZO'),"
20,20008,20009,AMEZKETA,,"('20008','20009','20','AMEZKETA'),"
20,20009,20010,ANDOAIN,,"('20009','20010','20','ANDOAIN'),"
